    0.979592    0.040816    0.000697
    1.000000    0.040816    0.000000
    0.000000    0.061224    0.000000
    0.020408    0.061224    0.001048
    0.040816    0.061224    0.002099
    0.061224    0.061224    0.003155
    0.081633    0.061224    0.004218
    0.102041    0.061224    0.005289
    0.122449    0.061224    0.006367
    0.142857    0.061224    0.007453
    0.163265    0.061224    0.008544
    0.183673    0.061224    0.009637
    0.204082    0.061224    0.010726
    0.224490    0.061224    0.011806
    0.244898    0.061224    0.012868
    0.265306    0.061224    0.013906
    0.285714    0.061224    0.014909
    0.306122    0.061224    0.015866
    0.326531    0.061224    0.016768
    0.346939    0.061224    0.017604
    0.367347    0.061224    0.018364
    0.387755    0.061224    0.019036
    0.408163    0.061224    0.019612
    0.428571    0.061224    0.020084
    0.448980    0.061224    0.020444
    0.469388    0.061224    0.020687
    0.489796    0.061224    0.020810
    0.510204    0.061224    0.020810
    0.530612    0.061224    0.020687
    0.551020    0.061224    0.020444
    0.571429    0.061224    0.020084
    0.591837    0.061224    0.019612
    0.612245    0.061224    0.019036
    0.632653    0.061224    0.018364
    0.653061    0.061224    0.017604
    0.673469    0.061224    0.016768
    0.693878    0.061224    0.015866
    0.714286    0.061224    0.014909
    0.734694    0.061224    0.013906
    0.755102    0.061224    0.012868
    0.775510    0.061224    0.011806
    0.795918    0.061224    0.010726
    0.816327    0.061224    0.009637
    0.836735    0.061224    0.008544
    0.857143    0.061224    0.007453
    0.877551    0.061224    0.006367
    0.897959    0.061224    0.005289
    0.918367    0.061224    0.004218
    0.938776    0.061224    0.003155
    0.959184    0.061224    0.002099
    0.979592    0.061224    0.001048
    1.000000    0.061224    0.000000
    0.000000    0.081633    0.000000
    0.020408    0.081633    0.001401
    0.040816    0.081633    0.002806
    0.061224    0.081633    0.004218
    0.081633    0.081633    0.005639
    0.102041    0.081633    0.007070
    0.122449    0.081633    0.008512
    0.142857    0.081633    0.009964
    0.163265    0.081633    0.011422
    0.183673    0.081633    0.012883
    0.204082    0.081633    0.014339
    0.224490    0.081633    0.015782
    0.244898    0.081633    0.017202
    0.265306    0.081633    0.018589
    0.285714    0.081633    0.019929
    0.306122    0.081633    0.021209
    0.326531    0.081633    0.022415
    0.346939    0.081633    0.023533
    0.367347    0.081633    0.024548
    0.387755    0.081633    0.025446
    0.408163    0.081633    0.026216
    0.428571    0.081633    0.026847
    0.448980    0.081633    0.027328
    0.469388    0.081633    0.027653
    0.489796    0.081633    0.027817
    0.510204    0.081633    0.027817
    0.530612    0.081633    0.027653
    0.551020    0.081633    0.027328
    0.571429    0.081633    0.026847
    0.591837    0.081633    0.026216
    0.612245    0.081633    0.025446
    0.632653    0.081633    0.024548
    0.653061    0.081633    0.023533
    0.673469    0.081633    0.022415
    0.693878    0.081633    0.021209
    0.714286    0.081633    0.019929
    0.734694    0.081633    0.018589
    0.755102    0.081633    0.017202
    0.775510    0.081633    0.015782
    0.795918    0.081633    0.014339
    0.816327    0.081633    0.012883
    0.836735    0.081633    0.011422
    0.857143    0.081633    0.009964
    0.877551    0.081633    0.008512
    0.897959    0.081633    0.007070
    0.918367    0.081633    0.005639
    0.938776    0.081633    0.004218
    0.959184    0.081633    0.002806
    0.979592    0.081633    0.001401
    1.000000    0.081633    0.000000
    0.000000    0.102041    0.000000
    0.020408    0.102041    0.001757
    0.040816    0.102041    0.003519
    0.061224    0.102041    0.005289
    0.081633    0.102041    0.007070
    0.102041    0.102041    0.008865
    0.122449    0.102041    0.010673
    0.142857    0.102041    0.012493
    0.163265    0.102041    0.014322
    0.183673    0.102041    0.016153
    0.204082    0.102041    0.017978
    0.224490    0.102041    0.019787
    0.244898    0.102041    0.021569
    0.265306    0.102041    0.023307
    0.285714    0.102041    0.024987
    0.306122    0.102041    0.026592
    0.326531    0.102041    0.028104
    0.346939    0.102041    0.029505
    0.367347    0.102041    0.030777
    0.387755    0.102041    0.031904
